"Product Name","Product ID","SKU","Size","Color","Price","Currency","Fulfillment Location","Store Name","Stock Location","On Hand"
"THE RANGELAND FLANNEL SHIRT","703060087133","F1420293590-1-GrnBluPd-XS-IND","XS","GreenBlue",99.0,"USD","50003","Portland","Main",3
"THE RANGELAND FLANNEL SHIRT","703060087157","F1420293590-1-YelFdBlkPd-XS-IND","XS","YllwFdBlk",99.0,"USD","50003","Portland","Main",4
"THE RANGELAND FLANNEL SHIRT","703060087164","F1420293590-1-LtBluRedPd-XS-IND","XS","LtBlueRed",99.0,"USD","50003","Portland","Main",3
"THE RANGELAND FLANNEL SHIRT","703060087171","F1420293590-1-LtHthGry-XS-IND","XS","LtHthrGray",99.0,"USD","50003","Portland","Main",1
"THE RANGELAND FLANNEL SHIRT","703060087218","F1420293590-1-GrnBluPd-XL-IND","XL","GreenBlue",99.0,"USD","50003","Portland","Main",6
"THE RANGELAND FLANNEL SHIRT","703060087225","F1420293590-1-YelFdBlkPd-XL-IND","XL","YllwFdBlk",99.0,"USD","50003","Portland","Main",6
"THE RANGELAND FLANNEL SHIRT","703060087249","F1420293590-1-LtBluRedPd-XL-IND","XL","LtBlueRed",98.0,"USD","50003","Portland","Main",4
"THE RANGELAND FLANNEL SHIRT","703060087256","F1420293590-1-LtHthGry-XL-IND","XL","LtHthrGray",99.0,"USD","50003","Portland","Main",3
"THE RANGELAND FLANNEL SHIRT","703060087270","F1420293590-1-GrnBluPd-2XL-IND","XXL","GreenBlue",98.0,"USD","50003","Portland","Main",3
"THE RANGELAND FLANNEL SHIRT","703060087287","F1420293590-1-YelFdBlkPd-2XL-IND","XXL","YllwFdBlk",98.0,"USD","50003","Portland","Main",5
"THE RANGELAND FLANNEL SHIRT","703060087300","F1420293590-1-LtBluRedPd-2XL-IND","XXL","LtBlueRed",99.0,"USD","50003","Portland","Main",4
"THE RANGELAND FLANNEL SHIRT","703060087324","F1420293590-1-LtHthGry-2XL-IND","XXL","LtHthrGray",98.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060087874","F1420277948-1-BluGryPd-S-LKA","S","BlueGray",125.0,"USD","50003","Portland","Main",1
"TWIN LAKES SPORT SHIRT","703060087881","F1420277948-1-ShbCmo-S-LKA","S","ShrubCam",129.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060087911","F1420277948-1-GryOlvPd-S-LKA","S","GrayOlive",125.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060087935","F1420277948-1-BluGryPd-M-LKA","M","BlueGray",125.0,"USD","50003","Portland","Main",4
"TWIN LAKES SPORT SHIRT","703060087959","F1420277948-1-ShbCmo-M-LKA","M","ShrubCam",125.0,"USD","50003","Portland","Main",6
"TWIN LAKES SPORT SHIRT","703060087966","F1420277948-1-GryOlvPd-M-LKA","M","GrayOlive",125.0,"USD","50003","Portland","Main",5
"TWIN LAKES SPORT SHIRT","703060087973","F1420277948-1-BluGryPd-L-LKA","L","BlueGray",125.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060087980","F1420277948-1-ShbCmo-L-LKA","L","ShrubCam",129.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060087997","F1420277948-1-GryOlvPd-L-LKA","L","GrayOlive",125.0,"USD","50003","Portland","Main",5
"TWIN LAKES SPORT SHIRT","703060088000","F1420277948-1-BluGryPd-XS-LKA","XS","BlueGray",93.75,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060088017","F1420277948-1-ShbCmo-XS-LKA","XS","ShrubCam",125.0,"USD","50003","Portland","Main",3
"TWIN LAKES SPORT SHIRT","703060088024","F1420277948-1-GryOlvPd-XS-LKA","XS","GrayOlive",125.0,"USD","50003","Portland","Main",4
"TWIN LAKES SPORT SHIRT","703060088031","F1420277948-1-BluGryPd-XL-LKA","XL","BlueGray",93.75,"USD","50003","Portland","Main",4
"TWIN LAKES SPORT SHIRT","703060088048","F1420277948-1-ShbCmo-XL-LKA","XL","ShrubCam",129.0,"USD","50003","Portland","Main",4
"TWIN LAKES SPORT SHIRT","703060088055","F1420277948-1-GryOlvPd-XL-LKA","XL","GrayOlive",125.0,"USD","50003","Portland","Main",5
"TWIN LAKES SPORT SHIRT","703060088062","F1420277948-1-BluGryPd-2XL-LKA","XXL","BlueGray",93.75,"USD","50003","Portland","Main",2
"TWIN LAKES SPORT SHIRT","703060088093","F1420277948-1-ShbCmo-2XL-LKA","XXL","ShrubCam",129.0,"USD","50003","Portland","Main",0
"TWIN LAKES SPORT SHIRT","703060088109","F1420277948-1-GryOlvPd-2XL-LKA","XXL","GrayOlive",125.0,"USD","50003","Portland","Main",4
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088444","F1420277947-1-ShbCmo-S-LKA","S","ShrubCam",99.0,"USD","50003","Portland","Main",2
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088451","F1420277947-1-BgeRustPd-S-LKA","S","BeigeRust",98.0,"USD","50003","Portland","Main",5
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088475","F1420277947-1-GraniteGrn-S-LKA","S","GraniteGrn",98.0,"USD","50003","Portland","Main",2
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088482","F1420277947-1-ShbCmo-M-LKA","M","ShrubCam",99.0,"USD","50003","Portland","Main",6
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088499","F1420277947-1-BgeRustPd-M-LKA","M","BeigeRust",98.0,"USD","50003","Portland","Main",2
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088512","F1420277947-1-GraniteGrn-M-LKA","M","GraniteGrn",98.0,"USD","50003","Portland","Main",2
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088529","F1420277947-1-ShbCmo-L-LKA","L","ShrubCam",99.0,"USD","50003","Portland","Main",3
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088536","F1420277947-1-BgeRustPd-L-LKA","L","BeigeRust",98.0,"USD","50003","Portland","Main",5
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088550","F1420277947-1-GraniteGrn-L-LKA","L","GraniteGrn",98.0,"USD","50003","Portland","Main",2
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088567","F1420277947-1-ShbCmo-XS-LKA","XS","ShrubCam",98.0,"USD","50003","Portland","Main",3
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088574","F1420277947-1-BgeRustPd-XS-LKA","XS","BeigeRust",98.0,"USD","50003","Portland","Main",3
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088598","F1420277947-1-GraniteGrn-XS-LKA","XS","GraniteGrn",98.0,"USD","50003","Portland","Main",3
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088604","F1420277947-1-ShbCmo-XL-LKA","XL","ShrubCam",99.0,"USD","50003","Portland","Main",1
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088611","F1420277947-1-BgeRustPd-XL-LKA","XL","BeigeRust",98.0,"USD","50003","Portland","Main",5
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088635","F1420277947-1-GraniteGrn-XL-LKA","XL","GraniteGrn",98.0,"USD","50003","Portland","Main",4
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088642","F1420277947-1-ShbCmo-2XL-LKA","XXL","ShrubCam",99.0,"USD","50003","Portland","Main",0
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088659","F1420277947-1-BgeRustPd-2XL-LKA","XXL","BeigeRust",98.0,"USD","50003","Portland","Main",4
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","703060088673","F1420277947-1-GraniteGrn-2XL-LKA","XXL","GraniteGrn",98.0,"USD","50003","Portland","Main",1
"LT WT ALASKAN GUIDE SHIRT","703060089052","F1420293594-1-ClayBluPd-S-LKA","S","ClyBluMlti",83.4,"USD","50003","Portland","Main",1
"LT WT ALASKAN GUIDE SHIRT","703060089069","F1420293594-1-MdntNvy-S-LKA","S","MdntNavy",135.0,"USD","50003","Portland","Main",4
"LT WT ALASKAN GUIDE SHIRT","703060089076","F1420293594-1-DustBlu-S-LKA","S","DustBlue",135.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089083","F1420293594-1-ClayBluPd-M-LKA","M","ClyBluMlti",83.4,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089090","F1420293594-1-MdntNvy-M-LKA","M","MdntNavy",139.0,"USD","50003","Portland","Main",-3
"LT WT ALASKAN GUIDE SHIRT","703060089106","F1420293594-1-DustBlu-M-LKA","M","DustBlue",83.4,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089113","F1420293594-1-ClayBluPd-L-LKA","L","ClyBluMlti",135.0,"USD","50003","Portland","Main",3
"LT WT ALASKAN GUIDE SHIRT","703060089120","F1420293594-1-MdntNvy-L-LKA","L","MdntNavy",139.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089137","F1420293594-1-DustBlu-L-LKA","L","DustBlue",135.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089144","F1420293594-1-ClayBluPd-XS-LKA","XS","ClyBluMlti",83.4,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089151","F1420293594-1-MdntNvy-XS-LKA","XS","MdntNavy",139.0,"USD","50003","Portland","Main",-1
"LT WT ALASKAN GUIDE SHIRT","703060089168","F1420293594-1-DustBlu-XS-LKA","XS","DustBlue",135.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089182","F1420293594-1-ClayBluPd-XL-LKA","XL","ClyBluMlti",83.4,"USD","50003","Portland","Main",4
"LT WT ALASKAN GUIDE SHIRT","703060089199","F1420293594-1-MdntNvy-XL-LKA","XL","MdntNavy",135.0,"USD","50003","Portland","Main",4
"LT WT ALASKAN GUIDE SHIRT","703060089205","F1420293594-1-DustBlu-XL-LKA","XL","DustBlue",135.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089212","F1420293594-1-ClayBluPd-2XL-LKA","XXL","ClyBluMlti",135.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089229","F1420293594-1-MdntNvy-2XL-LKA","XXL","MdntNavy",139.0,"USD","50003","Portland","Main",0
"LT WT ALASKAN GUIDE SHIRT","703060089236","F1420293594-1-DustBlu-2XL-LKA","XXL","DustBlue",83.4,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090041","F1420233069-1-BluDkBrnPd-S-LKA","S","BlueDkBrn",145.0,"USD","50003","Portland","Main",0
"UPLAND HUNT VEST BLAZE","703060090058","F1411016025-1-TanBlz-S-USA","S","TanBlaze",395.0,"USD","50003","Portland","Main",0
"UPLAND HUNT VEST BLAZE","703060090065","F1411016025-1-TanBlz-M-USA","M","TanBlaze",395.0,"USD","50003","Portland","Main",0
"UPLAND HUNT VEST BLAZE","703060090096","F1411016025-1-TanBlz-2XL-USA","XXL","TanBlaze",395.0,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090119","F1420233069-1-LtGryKhaPd-S-LKA","S","LtGryKhaki",89.4,"USD","50003","Portland","Main",1
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090188","F1420233069-1-BluDkBrnPd-M-LKA","M","BlueDkBrn",89.4,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090201","F1420233069-1-LtGryKhaPd-M-LKA","M","LtGryKhaki",145.0,"USD","50003","Portland","Main",1
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090232","F1420233069-1-BluDkBrnPd-L-LKA","L","BlueDkBrn",145.0,"USD","50003","Portland","Main",-1
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090249","F1420233069-1-LtGryKhaPd-L-LKA","L","LtGryKhaki",89.4,"USD","50003","Portland","Main",1
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090263","F1420233069-1-BluDkBrnPd-XS-LKA","XS","BlueDkBrn",145.0,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090270","F1420233069-1-LtGryKhaPd-XS-LKA","XS","LtGryKhaki",145.0,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090287","F1420233069-1-BluDkBrnPd-XL-LKA","XL","BlueDkBrn",89.4,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090294","F1420233069-1-LtGryKhaPd-XL-LKA","XL","LtGryKhaki",89.4,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090300","F1420233069-1-BluDkBrnPd-2XL-LKA","XXL","BlueDkBrn",89.4,"USD","50003","Portland","Main",0
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090317","F1420233069-1-LtGryKhaPd-2XL-LKA","XXL","LtGryKhaki",89.4,"USD","50003","Portland","Main",2
"VINTAGE WASH ALASKAN GUIDE SHIRT","703060090324","F1420233069-1-BluDkBrnPd-3XL-LKA","XXXL","BlueDkBrn",145.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091284","F1420293682-1-LtBrnNatPd-S-IND","S","LtBrownNat",125.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091291","F1420293682-1-Ivr-S-IND","S","Ivory",125.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091307","F1420293682-1-LtBrnNatPd-M-IND","M","LtBrownNat",125.0,"USD","50003","Portland","Main",4
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091314","F1420293682-1-Ivr-M-IND","M","Ivory",125.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091321","F1420293682-1-LtBrnNatPd-L-IND","L","LtBrownNat",125.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091338","F1420293682-1-Ivr-L-IND","L","Ivory",125.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091345","F1420293682-1-LtBrnNatPd-XS-IND","XS","LtBrownNat",125.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091352","F1420293682-1-Ivr-XS-IND","XS","Ivory",125.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091369","F1420293682-1-LtBrnNatPd-XL-IND","XL","LtBrownNat",125.0,"USD","50003","Portland","Main",4
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091376","F1420293682-1-Ivr-XL-IND","XL","Ivory",125.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091383","F1420293682-1-LtBrnNatPd-2XL-IND","XXL","LtBrownNat",125.0,"USD","50003","Portland","Main",4
"FILSON'S WASHED FEATHER CLOTH SHIRT","703060091390","F1420293682-1-Ivr-2XL-IND","XXL","Ivory",125.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091734","F1420293683-1-BurPrt-S-IND","S","BourbKnots",98.0,"USD","50003","Portland","Main",1
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091758","F1420293683-1-Straw-S-IND","S","Straw",98.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091765","F1420293683-1-GrnIvrPd-S-IND","S","GrnIvryGhm",98.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091772","F1420293683-1-BurPrt-M-IND","M","BourbKnots",98.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091819","F1420293683-1-Straw-M-IND","M","Straw",98.0,"USD","50003","Portland","Main",4
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091826","F1420293683-1-GrnIvrPd-M-IND","M","GrnIvryGhm",98.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091833","F1420293683-1-BurPrt-L-IND","L","BourbKnots",98.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091857","F1420293683-1-Straw-L-IND","L","Straw",98.0,"USD","50003","Portland","Main",3
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091864","F1420293683-1-GrnIvrPd-L-IND","L","GrnIvryGhm",98.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091871","F1420293683-1-BurPrt-XS-IND","XS","BourbKnots",98.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091895","F1420293683-1-Straw-XS-IND","XS","Straw",98.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091901","F1420293683-1-GrnIvrPd-XS-IND","XS","GrnIvryGhm",98.0,"USD","50003","Portland","Main",1
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091918","F1420293683-1-BurPrt-XL-IND","XL","BourbKnots",98.0,"USD","50003","Portland","Main",5
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091932","F1420293683-1-Straw-XL-IND","XL","Straw",98.0,"USD","50003","Portland","Main",5
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091949","F1420293683-1-GrnIvrPd-XL-IND","XL","GrnIvryGhm",98.0,"USD","50003","Portland","Main",0
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091956","F1420293683-1-BurPrt-2XL-IND","XXL","BourbKnots",98.0,"USD","50003","Portland","Main",4
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091970","F1420293683-1-Straw-2XL-IND","XXL","Straw",98.0,"USD","50003","Portland","Main",2
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","703060091994","F1420293683-1-GrnIvrPd-2XL-IND","XXL","GrnIvryGhm",98.0,"USD","50003","Portland","Main",3
"SHORT SLEEVE MECHANIC SHIRT","703060092786","F1420248773-1-Gravel-S-LKA","S","Gravel",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092793","F1420248773-1-Moss-S-LKA","S","Moss",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092816","F1420248773-1-Gravel-M-LKA","M","Gravel",130.0,"USD","50003","Portland","Main",-1
"SHORT SLEEVE MECHANIC SHIRT","703060092823","F1420248773-1-Moss-M-LKA","M","Moss",130.0,"USD","50003","Portland","Main",-1
"SHORT SLEEVE MECHANIC SHIRT","703060092847","F1420248773-1-Gravel-L-LKA","L","Gravel",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092854","F1420248773-1-Moss-L-LKA","L","Moss",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092922","F1420248773-1-Gravel-XS-LKA","XS","Gravel",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092960","F1420248773-1-Gravel-XL-LKA","XL","Gravel",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092977","F1420248773-1-Moss-XL-LKA","XL","Moss",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060092991","F1420248773-1-Gravel-2XL-LKA","XXL","Gravel",130.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE MECHANIC SHIRT","703060093004","F1420248773-1-Moss-2XL-LKA","XXL","Moss",130.0,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT X-LONG (EXTENDED)","703060093288","F1411012007-1-RedBlkPd-LL-LKA","L Long","RedBlack",145.0,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT X-LONG (EXTENDED)","703060093295","F1411012007-1-RedBlkPd-XLL-LKA","XL Long","RedBlack",145.0,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT X-LONG (EXTENDED)","703060093301","F1411012007-1-RedBlkPd-2XLL-LKA","XXL Long","RedBlack",145.0,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093417","F1411012006-1-CrmBlkPd-S-LKA","S","CreamBlack",44.7,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093424","F1411012006-1-CrmBlkPd-M-LKA","M","CreamBlack",44.7,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093431","F1411012006-1-CrmBlkPd-L-LKA","L","CreamBlack",44.7,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093448","F1411012006-1-CrmBlkPd-XL-LKA","XL","CreamBlack",43.5,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093455","F1411012006-1-CrmBlkPd-2XL-LKA","XXL","CreamBlack",43.5,"USD","50003","Portland","Main",0
"ALASKAN GUIDE SHIRT","703060093462","F1411012006-1-RedBlkPd-S-LKA","S","RedBlack",149.0,"USD","50003","Portland","Main",2
"ALASKAN GUIDE SHIRT","703060093479","F1411012006-1-RedBlkPd-M-LKA","M","RedBlack",145.0,"USD","50003","Portland","Main",9
"ALASKAN GUIDE SHIRT","703060093486","F1411012006-1-RedBlkPd-L-LKA","L","RedBlack",149.0,"USD","50003","Portland","Main",7
"ALASKAN GUIDE SHIRT","703060093493","F1411012006-1-RedBlkPd-XL-LKA","XL","RedBlack",145.0,"USD","50003","Portland","Main",3
"ALASKAN GUIDE SHIRT","703060093509","F1411012006-1-RedBlkPd-2XL-LKA","XXL","RedBlack",149.0,"USD","50003","Portland","Main",2
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094025","F1420293592-1-OlvBgeOm-S-LKA","S","OlvBgOmbr",98.0,"USD","50003","Portland","Main",4
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094049","F1420293592-1-OlvBgeOm-M-LKA","M","OlvBgOmbr",98.0,"USD","50003","Portland","Main",4
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094063","F1420293592-1-OlvBgeOm-L-LKA","L","OlvBgOmbr",98.0,"USD","50003","Portland","Main",2
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094087","F1420293592-1-OlvBgeOm-XS-LKA","XS","OlvBgOmbr",98.0,"USD","50003","Portland","Main",2
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094100","F1420293592-1-OlvBgeOm-XL-LKA","XL","OlvBgOmbr",98.0,"USD","50003","Portland","Main",2
"GREENWOOD SHORT SLEEVE CAMP SHIRT","703060094124","F1420293592-1-OlvBgeOm-2XL-LKA","XXL","OlvBgOmbr",98.0,"USD","50003","Portland","Main",4
"SHORT SLEEVE CHAMBRAY SHIRT","703060094469","F1420248774-1-IndPd-S-LKA","S","IndigoPld",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094476","F1420248774-1-RnsInd-S-LKA","S","RinsIndigo",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094483","F1420248774-1-LtInd-S-LKA","S","LtIndCham",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094490","F1420248774-1-IndPd-M-LKA","M","IndigoPld",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094506","F1420248774-1-RnsInd-M-LKA","M","RinsIndigo",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094544","F1420248774-1-LtInd-M-LKA","M","LtIndCham",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094551","F1420248774-1-IndPd-L-LKA","L","IndigoPld",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094568","F1420248774-1-RnsInd-L-LKA","L","RinsIndigo",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094575","F1420248774-1-LtInd-L-LKA","L","LtIndCham",125.0,"USD","50003","Portland","Main",0
"SHORT SLEEVE CHAMBRAY SHIRT","703060094599","F1420248774-1-IndPd-XS-LKA","XS","IndigoPld",125.0,"USD","50003","Portland","Main",2
"SHORT SLEEVE CHAMBRAY SHIRT","703060094629","F1420248774-1-IndPd-XL-LKA","XL","IndigoPld",125.0,"USD","50003","Portland","Main",1
"SHORT SLEEVE CHAMBRAY SHIRT","703060094636","F1420248774-1-RnsInd-XL-LKA","XL","RinsIndigo",125.0,"USD","50003","Portland","Main",0
